start,end,keyDownNormal,keyDownDel,keyDownCtrl,keyDownNav,mouseDown,fixationSource,fixationTarget
1402923226540,1402923227040,0,0,0,0,0,0,0
1402923227040,1402923227540,1,0,0,2,0,0,0
1402923227540,1402923228040,0,0,0,8,0,0,0
1402923228040,1402923228540,0,0,0,15,0,0,0
1402923228540,1402923229040,0,0,0,2,0,0,0
1402923229040,1402923229540,0,1,0,0,0,0,0
1402923229540,1402923230040,0,0,0,1,0,0,0
1402923230040,1402923230540,0,0,0,3,0,0,0
1402923230540,1402923231040,0,0,0,2,0,0,0
1402923231040,1402923231540,4,0,0,0,0,0,0
1402923231540,1402923232040,3,0,0,0,0,0,0
1402923232040,1402923232540,0,0,0,0,0,0,0
1402923232540,1402923233040,0,2,0,0,0,0,0
1402923233040,1402923233540,1,0,0,0,0,0,0
1402923233540,1402923234040,5,0,0,0,0,0,0
1402923234040,1402923234540,5,0,0,0,0,0,0
1402923234540,1402923235040,1,0,0,0,0,0,0
1402923235040,1402923235540,6,0,0,0,0,0,0
1402923235540,1402923236040,4,0,0,0,0,2,0
1402923236040,1402923236540,4,0,0,0,0,1,0
1402923236540,1402923237040,3,0,0,0,0,1,1
1402923237040,1402923237540,3,0,0,0,0,0,1
1402923237540,1402923238040,3,0,0,0,0,0,2
1402923238040,1402923238540,3,0,0,0,0,0,3
1402923238540,1402923239040,3,0,0,0,0,1,0
1402923239040,1402923239540,0,0,0,0,0,3,0
1402923239540,1402923240040,0,0,0,0,0,3,0
1402923240040,1402923240540,0,0,0,0,0,3,0
1402923240540,1402923241040,0,0,0,0,0,0,0
1402923241040,1402923241540,0,0,0,0,0,0,0
1402923241540,1402923242040,1,0,0,1,0,0,0
1402923242040,1402923242540,0,0,0,1,0,0,0
1402923242540,1402923243040,0,0,0,11,0,0,0
1402923243040,1402923243540,0,0,0,1,0,0,0
1402923243540,1402923244040,0,1,0,0,0,0,1
1402923244040,1402923244540,0,0,0,1,0,0,1
1402923244540,1402923245040,0,0,0,5,0,0,0
1402923245040,1402923245540,0,0,0,3,0,0,0
1402923245540,1402923246040,0,0,0,0,0,0,0
1402923246040,1402923246540,0,0,0,0,0,0,0
1402923246540,1402923247040,3,0,0,0,0,0,0
1402923247040,1402923247540,1,0,0,1,0,0,2
1402923247540,1402923248040,0,0,0,4,0,0,2
1402923248040,1402923248540,0,0,0,5,0,0,0
1402923248540,1402923249040,0,1,0,0,0,0,0
1402923249040,1402923249540,0,1,0,0,0,0,1
1402923249540,1402923250040,0,2,0,0,0,0,0
1402923250040,1402923250540,1,0,0,0,0,0,0
1402923250540,1402923251040,0,0,0,0,0,0,0
1402923251040,1402923251540,1,0,1,0,0,0,0
1402923251540,1402923252040,0,0,0,0,0,0,0
1402923252040,1402923252540,0,0,0,0,0,0,2
1402923252540,1402923253040,0,0,0,0,0,1,1
1402923253040,1402923253540,0,0,0,0,0,2,0
1402923253540,1402923254040,0,0,0,1,0,0,0
1402923254040,1402923254540,0,0,0,1,0,1,0
1402923254540,1402923255040,0,0,0,4,0,0,0
1402923255040,1402923255540,0,0,0,1,0,1,1
1402923255540,1402923256040,1,0,0,0,0,2,0
1402923256040,1402923256540,2,0,0,0,0,1,0
1402923256540,1402923257040,0,0,0,0,0,2,2
1402923257040,1402923257540,0,0,0,0,0,2,0
1402923257540,1402923258040,0,0,0,0,0,1,1
1402923258040,1402923258540,3,0,0,0,0,0,0
1402923258540,1402923259040,5,0,0,0,0,0,1
1402923259040,1402923259540,2,0,0,0,0,0,0
1402923259540,1402923260040,0,0,0,0,0,0,1
1402923260040,1402923260540,3,0,0,0,0,0,0
1402923260540,1402923261040,0,0,0,0,0,0,0
1402923261040,1402923261540,0,3,0,0,0,0,1
1402923261540,1402923262040,0,0,0,0,0,0,0
1402923262040,1402923262540,0,2,0,0,0,0,1
1402923262540,1402923263040,0,0,0,0,0,0,0
1402923263040,1402923263540,2,0,0,0,0,0,1
1402923263540,1402923264040,1,1,0,0,0,0,0
1402923264040,1402923264540,0,1,0,0,0,0,3
1402923264540,1402923265040,1,0,0,0,0,0,0
1402923265040,1402923265540,1,0,0,0,0,0,0
1402923265540,1402923266040,1,0,0,1,0,0,0
1402923266040,1402923266540,0,0,0,6,0,0,0
1402923266540,1402923267040,0,0,0,5,0,0,0
1402923267040,1402923267540,0,1,0,1,0,0,1
1402923267540,1402923268040,0,0,0,1,0,0,1
1402923268040,1402923268540,0,0,0,3,0,0,0
1402923268540,1402923269040,0,0,0,5,0,0,0
1402923269040,1402923269540,0,0,0,1,0,0,0
1402923269540,1402923270040,0,1,0,0,0,0,2
1402923270040,1402923270540,0,0,0,0,0,0,0
1402923270540,1402923271040,1,0,0,0,0,0,0
1402923271040,1402923271540,0,0,0,1,0,0,0
1402923271540,1402923272040,0,0,0,5,0,0,1
1402923272040,1402923272540,0,0,0,3,0,0,0
1402923272540,1402923273040,3,0,0,0,0,0,1
1402923273040,1402923273540,4,0,0,0,0,0,0
1402923273540,1402923274040,0,4,0,0,0,0,0
1402923274040,1402923274540,0,2,0,0,0,0,0
1402923274540,1402923275040,2,1,0,0,0,0,0
1402923275040,1402923275540,4,0,0,0,0,0,1
1402923275540,1402923276040,1,1,0,0,0,0,0
1402923276040,1402923276540,1,2,0,0,0,0,1
1402923276540,1402923277040,4,0,0,0,0,0,1
1402923277040,1402923277540,0,3,0,0,0,0,0
1402923277540,1402923278040,0,2,0,0,0,0,0
1402923278040,1402923278540,0,0,0,0,0,0,1
1402923278540,1402923279040,5,0,0,0,0,0,0
1402923279040,1402923279540,4,0,0,0,0,0,0
1402923279540,1402923280040,4,0,0,0,0,0,0
1402923280040,1402923280540,3,0,0,0,0,0,0
1402923280540,1402923281040,1,0,0,0,0,0,0
1402923281040,1402923281540,1,0,0,0,0,0,0
1402923281540,1402923282040,1,0,0,0,0,0,0
1402923282040,1402923282540,1,0,0,2,0,0,0
1402923282540,1402923283040,0,0,0,5,0,0,0
1402923283040,1402923283540,0,0,0,4,0,0,0
1402923283540,1402923284040,0,1,0,1,0,0,0
1402923284040,1402923284540,0,0,0,1,0,0,0
1402923284540,1402923285040,0,0,0,4,0,0,0
1402923285040,1402923285540,0,0,0,0,0,0,0
1402923285540,1402923286040,0,0,0,1,0,0,1
1402923286040,1402923286540,0,0,0,9,0,0,0
1402923286540,1402923287040,0,0,0,2,0,0,0
1402923287040,1402923287540,0,1,0,0,0,0,4
1402923287540,1402923288040,0,0,0,0,0,0,3
1402923288040,1402923288540,0,0,0,1,0,0,1
1402923288540,1402923289040,0,0,0,2,0,2,0
1402923289040,1402923289540,0,0,0,1,0,2,0
1402923289540,1402923290040,0,0,0,2,0,1,1
1402923290040,1402923290540,0,0,0,3,0,0,1
1402923290540,1402923291040,0,0,0,0,0,0,1
1402923291040,1402923291540,4,0,0,0,0,0,0
1402923291540,1402923292040,5,0,0,0,0,0,0
1402923292040,1402923292540,4,0,0,0,0,0,0
1402923292540,1402923293040,3,0,0,0,0,0,0
1402923293040,1402923293540,0,0,0,0,0,0,1
1402923293540,1402923294040,0,3,0,0,0,0,1
1402923294040,1402923294540,0,0,0,0,0,0,2
1402923294540,1402923295040,0,0,0,0,0,0,0
1402923295040,1402923295540,3,0,0,0,0,0,0
1402923295540,1402923296040,4,0,0,0,0,0,0
1402923296040,1402923296540,3,0,0,0,0,0,0
1402923296540,1402923297040,2,0,0,0,0,0,0
1402923297040,1402923297540,0,3,0,0,0,0,0
1402923297540,1402923298040,3,0,0,0,0,0,0
1402923298040,1402923298540,3,0,0,0,0,0,0
1402923298540,1402923299040,4,0,0,0,0,0,0
1402923299040,1402923299540,4,0,0,0,0,0,0
1402923299540,1402923300040,3,0,0,0,0,0,0
1402923300040,1402923300540,4,0,0,0,0,0,0
1402923300540,1402923301040,3,0,0,0,0,0,0
1402923301040,1402923301540,3,0,0,0,0,0,0
1402923301540,1402923302040,5,0,0,0,0,0,0
1402923302040,1402923302540,5,0,0,0,0,0,0
1402923302540,1402923303040,0,0,0,0,0,0,0
1402923303040,1402923303540,1,0,0,2,0,0,0
1402923303540,1402923304040,0,1,0,0,0,0,0
1402923304040,1402923304540,0,0,0,1,0,0,2
1402923304540,1402923305040,0,1,0,1,0,0,1
1402923305040,1402923305540,0,3,0,0,0,0,3
1402923305540,1402923306040,0,14,0,0,0,0,1
1402923306040,1402923306540,0,0,0,0,0,0,0
1402923306540,1402923307040,0,0,0,0,0,0,1
1402923307040,1402923307540,1,0,0,0,0,0,0
1402923307540,1402923308040,0,0,0,0,0,0,0
1402923308040,1402923308540,0,0,0,0,0,0,0
1402923308540,1402923309040,0,0,0,0,0,0,0
1402923309040,1402923309540,0,0,1,0,0,0,1
1402923309540,1402923310040,1,0,0,0,0,1,0
1402923310040,1402923310540,0,0,0,0,0,0,0
1402923310540,1402923311040,0,0,0,0,0,2,0
1402923311040,1402923311540,1,0,0,0,0,0,4
1402923311540,1402923312040,1,0,0,0,0,0,2
1402923312040,1402923312540,2,0,0,0,0,0,0
1402923312540,1402923313040,3,0,0,0,0,0,0
1402923313040,1402923313540,5,0,0,0,0,0,0
1402923313540,1402923314040,3,0,0,0,0,0,0
1402923314040,1402923314540,3,0,0,0,0,0,0
1402923314540,1402923315040,2,0,0,0,0,0,0
1402923315040,1402923315540,2,0,0,0,0,0,0
1402923315540,1402923316040,4,0,0,0,0,0,0
1402923316040,1402923316540,2,0,0,0,0,0,0
1402923316540,1402923317040,0,0,0,2,0,0,0
1402923317040,1402923317540,0,0,0,0,0,0,0
1402923317540,1402923318040,0,0,0,0,0,0,0
1402923318040,1402923318540,1,0,0,0,0,0,0
1402923318540,1402923319040,2,0,0,0,0,0,0
1402923319040,1402923319540,3,0,0,0,0,0,0
1402923319540,1402923320040,1,0,0,0,0,0,1
1402923320040,1402923320540,0,0,0,0,0,0,1
1402923320540,1402923321040,0,0,0,0,0,0,0
1402923321040,1402923321540,0,0,0,0,0,0,0
1402923321540,1402923322040,0,0,0,0,0,2,0
1402923322040,1402923322540,1,0,1,0,0,0,0
1402923322540,1402923323040,0,0,0,0,0,0,1
1402923323040,1402923323540,0,0,0,0,0,1,1
1402923323540,1402923324040,1,0,1,0,0,0,0
1402923324040,1402923324540,0,0,0,0,0,0,0
1402923324540,1402923325040,0,0,0,0,0,3,0
1402923325040,1402923325540,0,0,0,0,0,0,2
1402923325540,1402923326040,0,0,0,0,0,0,1
1402923326040,1402923326540,0,0,0,1,0,2,0
1402923326540,1402923327040,0,0,0,5,0,2,0
1402923327040,1402923327540,0,0,0,0,0,0,0
1402923327540,1402923328040,0,0,0,0,0,2,0
1402923328040,1402923328540,0,0,0,0,0,2,0
1402923328540,1402923329040,0,0,0,2,0,0,1
1402923329040,1402923329540,0,0,0,3,0,0,0
1402923329540,1402923330040,0,0,0,4,0,0,0
1402923330040,1402923330540,0,0,0,3,0,0,0
1402923330540,1402923331040,1,0,0,1,0,0,1
1402923331040,1402923331540,4,0,0,0,0,0,0
1402923331540,1402923332040,3,0,0,0,0,0,1
1402923332040,1402923332540,5,0,0,0,0,1,0
1402923332540,1402923333040,0,0,0,0,0,1,1
1402923333040,1402923333540,3,0,0,0,0,0,1
1402923333540,1402923334040,0,0,0,0,0,0,0
1402923334040,1402923334540,0,0,0,1,0,2,0
1402923334540,1402923335040,0,0,0,1,0,2,0
1402923335040,1402923335540,0,0,0,7,0,0,1
1402923335540,1402923336040,0,0,0,3,0,0,0
1402923336040,1402923336540,1,0,0,0,0,0,1
1402923336540,1402923337040,0,0,0,0,0,0,0
1402923337040,1402923337540,2,0,0,0,0,0,0
1402923337540,1402923338040,1,0,0,0,0,1,0
1402923338040,1402923338540,0,0,0,0,0,0,0
1402923338540,1402923339040,0,0,0,0,0,1,0
1402923339040,1402923339540,0,0,0,0,0,1,0
1402923339540,1402923340040,1,0,0,0,0,2,0
1402923340040,1402923340540,4,0,0,0,0,1,0
1402923340540,1402923341040,1,0,0,0,0,1,0
1402923341040,1402923341540,2,0,0,0,0,0,0
1402923341540,1402923342040,3,0,0,0,0,0,0
1402923342040,1402923342540,4,0,0,0,0,0,0
1402923342540,1402923343040,0,0,0,0,0,0,0
1402923343040,1402923343540,3,1,0,0,0,0,0
1402923343540,1402923344040,2,0,0,0,0,0,0
1402923344040,1402923344540,0,0,0,0,0,0,0
1402923344540,1402923345040,5,0,0,0,0,0,0
1402923345040,1402923345540,2,0,0,0,0,0,0
1402923345540,1402923346040,2,0,0,0,0,0,0
1402923346040,1402923346540,2,0,0,0,0,0,0
1402923346540,1402923347040,2,0,0,0,0,0,0
1402923347040,1402923347540,2,0,0,0,0,0,0
1402923347540,1402923348040,3,0,0,0,0,0,0
1402923348040,1402923348540,4,0,0,0,0,0,2
1402923348540,1402923349040,1,0,0,0,0,0,1
1402923349040,1402923349540,0,0,0,0,0,0,3
1402923349540,1402923350040,1,0,0,0,0,0,0
1402923350040,1402923350540,2,0,0,0,0,0,2
1402923350540,1402923351040,5,0,0,0,0,0,1
1402923351040,1402923351540,0,0,0,0,0,0,3
1402923351540,1402923352040,0,0,0,0,0,0,0
1402923352040,1402923352540,2,2,0,0,0,0,0
1402923352540,1402923353040,2,0,0,0,0,0,0
1402923353040,1402923353540,3,0,0,0,0,3,0
1402923353540,1402923354040,2,0,0,0,0,2,0
1402923354040,1402923354540,3,0,0,0,0,1,2
1402923354540,1402923355040,5,0,0,0,0,0,2
1402923355040,1402923355540,0,0,0,0,0,0,1
1402923355540,1402923356040,1,0,0,0,0,0,1
1402923356040,1402923356540,0,2,0,0,0,0,1
1402923356540,1402923357040,0,2,0,0,0,0,1
1402923357040,1402923357540,0,0,0,0,0,0,2
1402923357540,1402923358040,0,0,0,0,0,0,1
1402923358040,1402923358540,0,1,0,0,0,0,4
1402923358540,1402923359040,2,0,0,0,0,0,0
1402923359040,1402923359540,4,0,0,0,0,0,1
1402923359540,1402923360040,0,0,0,0,0,0,2
1402923360040,1402923360540,1,0,0,1,0,0,1
1402923360540,1402923361040,0,0,0,0,0,0,3
1402923361040,1402923361540,0,0,0,1,0,0,1
1402923361540,1402923362040,0,0,0,4,0,0,2
1402923362040,1402923362540,0,0,0,4,0,0,1
1402923362540,1402923363040,0,0,0,1,0,0,1
1402923363040,1402923363540,0,1,0,0,0,0,0
1402923363540,1402923364040,0,0,0,0,0,0,3
1402923364040,1402923364540,0,0,0,1,0,0,3
1402923364540,1402923365040,0,0,0,5,0,5,1
1402923365040,1402923365540,0,0,0,1,0,2,0
1402923365540,1402923366040,0,0,0,1,0,2,0
1402923366040,1402923366540,0,0,0,6,0,2,1
1402923366540,1402923367040,0,0,0,2,0,0,0
1402923367040,1402923367540,0,0,0,4,0,0,0
1402923367540,1402923368040,0,0,0,0,0,0,1
1402923368040,1402923368540,0,0,0,0,0,0,0
1402923368540,1402923369040,3,0,0,0,0,0,0
1402923369040,1402923369540,4,0,0,0,0,0,0
1402923369540,1402923370040,3,0,0,0,0,0,0
1402923370040,1402923370540,3,0,0,0,0,0,0
1402923370540,1402923371040,4,0,0,0,0,0,0
1402923371040,1402923371540,4,0,0,0,0,0,0
1402923371540,1402923372040,3,0,0,0,0,0,1
1402923372040,1402923372540,0,3,0,0,0,0,0
1402923372540,1402923373040,3,0,0,0,0,0,0
1402923373040,1402923373540,3,0,0,0,0,5,1
1402923373540,1402923374040,4,0,0,0,0,2,0
1402923374040,1402923374540,5,0,0,0,0,2,0
1402923374540,1402923375040,0,0,0,0,0,2,0
1402923375040,1402923375540,3,0,0,0,0,0,1
1402923375540,1402923376040,1,0,0,1,0,0,3
1402923376040,1402923376540,0,0,0,3,0,0,4
1402923376540,1402923377040,0,0,0,11,0,0,0
1402923377040,1402923377540,0,0,0,3,0,0,0
1402923377540,1402923378040,0,1,0,0,0,0,1
1402923378040,1402923378540,0,1,0,0,0,0,1
1402923378540,1402923379040,0,0,0,1,0,0,3
1402923379040,1402923379540,0,0,0,10,0,0,3
1402923379540,1402923380040,0,0,0,15,0,0,2
1402923380040,1402923380540,0,0,0,5,0,0,0
1402923380540,1402923381040,0,0,0,1,0,1,1
1402923381040,1402923381540,0,0,0,0,0,3,0
1402923381540,1402923382040,0,0,0,0,0,2,0
1402923382040,1402923382540,0,0,0,0,0,1,0
1402923382540,1402923383040,2,0,0,0,0,0,0
1402923383040,1402923383540,0,0,0,0,0,0,0
1402923383540,1402923384040,0,0,0,0,0,0,0
1402923384040,1402923384540,0,0,0,0,0,0,0
1402923384540,1402923385040,0,0,0,0,0,0,0
1402923385040,1402923385540,0,0,0,0,0,0,1
1402923385540,1402923386040,0,0,0,0,0,0,0
1402923386040,1402923386540,0,0,0,0,0,0,2
1402923386540,1402923387040,0,0,0,0,0,0,1
1402923387040,1402923387540,2,0,0,0,0,0,1
1402923387540,1402923388040,1,0,0,0,0,1,2
1402923388040,1402923388540,4,0,0,0,0,1,0
1402923388540,1402923389040,1,0,0,0,0,3,0
1402923389040,1402923389540,4,0,0,0,0,0,1
1402923389540,1402923390040,2,1,0,0,0,0,1
1402923390040,1402923390540,0,3,0,0,0,0,0
1402923390540,1402923391040,1,0,0,0,0,0,1
1402923391040,1402923391540,2,0,0,0,0,0,1
1402923391540,1402923392040,5,0,0,0,0,2,0
1402923392040,1402923392540,5,0,0,0,0,1,1
1402923392540,1402923393040,5,0,0,0,0,0,2
1402923393040,1402923393540,4,0,0,0,0,0,1
1402923393540,1402923394040,0,3,0,0,0,0,4
1402923394040,1402923394540,0,2,0,0,0,0,1
1402923394540,1402923395040,1,0,0,0,0,0,0
1402923395040,1402923395540,3,0,0,0,0,0,1
1402923395540,1402923396040,0,2,0,0,0,0,3
1402923396040,1402923396540,0,2,0,0,0,0,0
1402923396540,1402923397040,0,0,0,0,0,0,1
1402923397040,1402923397540,1,0,0,0,0,0,0
1402923397540,1402923398040,3,0,0,0,0,0,0
1402923398040,1402923398540,0,2,0,0,0,0,0
1402923398540,1402923399040,0,0,0,0,0,0,0
1402923399040,1402923399540,4,0,0,0,0,0,1
1402923399540,1402923400040,1,0,0,1,0,0,0
1402923400040,1402923400540,0,0,0,3,0,0,0
1402923400540,1402923401040,1,1,0,0,0,0,0
1402923401040,1402923401540,0,0,0,0,0,0,0
1402923401540,1402923402040,0,0,0,1,0,0,2
1402923402040,1402923402540,0,0,0,0,0,0,1
1402923402540,1402923403040,0,0,0,1,0,0,0
1402923403040,1402923403540,4,0,0,0,0,0,1
1402923403540,1402923404040,4,0,0,0,0,2,0
1402923404040,1402923404540,4,0,0,0,0,1,0
1402923404540,1402923405040,3,0,0,0,0,0,0
1402923405040,1402923405540,1,0,0,0,0,0,2
1402923405540,1402923406040,1,0,0,0,0,0,0
1402923406040,1402923406540,4,0,0,1,0,0,0
1402923406540,1402923407040,0,0,0,1,0,0,0
1402923407040,1402923407540,0,1,1,0,0,0,1
1402923407540,1402923408040,1,0,0,0,0,0,0
1402923408040,1402923408540,0,0,0,0,0,0,0
1402923408540,1402923409040,0,0,0,0,0,3,1
1402923409040,1402923409540,0,0,0,0,0,0,0
1402923409540,1402923410040,0,0,0,0,0,0,1
1402923410040,1402923410540,0,0,0,0,0,0,3
1402923410540,1402923411040,0,0,0,1,0,2,0
1402923411040,1402923411540,0,0,0,1,0,1,0
1402923411540,1402923412040,0,0,0,3,0,0,0
1402923412040,1402923412540,2,0,0,0,0,0,2
1402923412540,1402923413040,4,0,0,0,0,1,0
1402923413040,1402923413540,2,0,0,0,0,0,1
1402923413540,1402923414040,0,0,0,0,0,0,1
1402923414040,1402923414540,0,0,0,0,0,0,1
1402923414540,1402923415040,3,0,0,0,0,0,1
1402923415040,1402923415540,5,0,0,0,0,0,1
1402923415540,1402923416040,3,0,0,0,0,0,2
1402923416040,1402923416540,0,0,0,0,0,0,0
1402923416540,1402923417040,0,0,0,0,0,0,5
1402923417040,1402923417540,2,0,0,0,0,0,1
1402923417540,1402923418040,0,0,0,0,0,0,3
1402923418040,1402923418540,0,0,0,0,0,0,1
1402923418540,1402923419040,0,0,0,0,0,0,3
1402923419040,1402923419540,0,0,0,0,0,0,1
1402923419540,1402923420040,0,0,0,0,0,1,0
1402923420040,1402923420540,0,0,0,0,0,2,0
1402923420540,1402923421040,0,0,0,0,0,3,0
1402923421040,1402923421540,0,0,0,0,0,2,0
1402923421540,1402923422040,0,0,0,0,0,4,0
1402923422040,1402923422540,0,0,0,0,0,3,0
1402923422540,1402923423040,0,0,1,0,0,0,0
1402923423040,1402923423540,0,0,0,0,0,3,0
1402923423540,1402923424040,0,0,0,0,0,1,0
1402923424040,1402923424540,0,0,0,0,0,1,0
1402923424540,1402923425040,0,0,0,0,0,1,0
1402923425040,1402923425540,0,0,0,0,0,0,0
1402923425540,1402923426040,0,0,0,0,0,0,0
1402923426040,1402923426540,0,0,0,0,0,1,0
1402923426540,1402923427040,0,0,0,0,0,0,0
1402923427040,1402923427540,0,0,0,0,0,0,0
1402923427540,1402923428040,0,0,0,0,0,0,0
1402923428040,1402923428540,0,0,0,0,0,0,0
1402923428540,1402923429040,0,0,0,0,0,0,0
1402923429040,1402923429540,0,0,0,0,0,0,0
1402923429540,1402923430040,0,0,0,0,0,0,0
1402923430040,1402923430540,0,0,0,0,0,0,0
1402923430540,1402923431040,0,0,0,0,0,0,0
1402923431040,1402923431540,0,0,0,0,0,0,0
1402923431540,1402923432040,0,0,0,0,0,0,0
1402923432040,1402923432540,0,0,0,0,0,0,0
1402923432540,1402923433040,0,0,0,0,0,0,0
1402923433040,1402923433540,0,0,0,0,0,0,0
1402923433540,1402923434040,0,0,0,0,0,0,0
1402923434040,1402923434540,0,0,0,0,0,0,0
1402923434540,1402923435040,0,0,0,0,0,0,0
1402923435040,1402923435540,0,0,0,0,0,0,0
1402923435540,1402923436040,0,0,0,0,0,0,0
1402923436040,1402923436540,0,0,0,0,0,0,0
1402923436540,1402923437040,0,0,0,0,0,0,0
1402923437040,1402923437540,0,0,0,0,0,1,0
1402923437540,1402923438040,0,0,0,0,0,0,0
1402923438040,1402923438540,0,0,0,0,0,2,0
1402923438540,1402923439040,0,0,0,0,0,6,0
1402923439040,1402923439540,0,0,0,0,0,2,0
1402923439540,1402923440040,0,0,1,0,0,2,0
1402923440040,1402923440540,0,0,0,0,0,2,0
1402923440540,1402923441040,0,0,0,0,0,1,0
1402923441040,1402923441540,0,0,0,0,0,5,0
1402923441540,1402923442040,0,0,0,0,0,0,0
1402923442040,1402923442540,0,0,0,0,0,2,3
1402923442540,1402923443040,0,0,0,1,0,0,2
1402923443040,1402923443540,0,0,0,1,0,0,1
1402923443540,1402923444040,0,2,0,0,0,0,1
1402923444040,1402923444540,3,0,0,0,0,0,1
1402923444540,1402923445040,0,0,0,0,0,0,2
1402923445040,1402923445540,0,0,0,1,0,0,1
1402923445540,1402923446040,0,0,0,10,0,0,0
1402923446040,1402923446540,0,0,0,1,0,0,2
1402923446540,1402923447040,0,0,0,0,0,0,2
1402923447040,1402923447540,0,0,0,0,0,2,0
1402923447540,1402923448040,2,0,0,0,0,3,0
1402923448040,1402923448540,0,0,0,0,0,2,1
1402923448540,1402923449040,0,0,0,0,0,0,3
1402923449040,1402923449540,0,0,0,0,0,0,2
1402923449540,1402923450040,0,0,0,0,0,1,2
1402923450040,1402923450540,0,0,0,0,0,2,0
1402923450540,1402923451040,0,0,0,0,0,3,0
1402923451040,1402923451540,2,0,0,0,0,1,0
1402923451540,1402923452040,4,0,0,0,0,0,1
1402923452040,1402923452540,3,0,0,0,0,0,2
1402923452540,1402923453040,3,0,0,0,0,0,2
1402923453040,1402923453540,6,0,0,0,0,0,3
1402923453540,1402923454040,2,0,0,0,0,2,1
1402923454040,1402923454540,4,0,0,0,0,3,0
1402923454540,1402923455040,5,0,0,0,0,1,0
1402923455040,1402923455540,6,0,0,0,0,4,0
1402923455540,1402923456040,1,2,0,0,0,0,2
1402923456040,1402923456540,1,1,0,0,0,0,0
1402923456540,1402923457040,4,0,0,0,0,0,1
1402923457040,1402923457540,3,0,0,0,0,0,1
1402923457540,1402923458040,5,0,0,0,0,0,2
1402923458040,1402923458540,4,0,0,0,0,0,4
1402923458540,1402923459040,4,0,0,0,0,0,3
1402923459040,1402923459540,3,0,0,0,0,2,5
1402923459540,1402923460040,0,0,0,0,0,2,0
1402923460040,1402923460540,0,0,0,0,0,3,0
1402923460540,1402923461040,4,0,0,0,0,2,0
1402923461040,1402923461540,4,0,0,0,0,1,0
1402923461540,1402923462040,5,0,0,0,0,4,0
1402923462040,1402923462540,2,0,0,0,0,0,0
1402923462540,1402923463040,2,2,0,0,0,0,0
1402923463040,1402923463540,5,0,0,0,0,0,0
1402923463540,1402923464040,1,0,0,1,0,0,0
1402923464040,1402923464540,0,0,0,3,0,0,0
1402923464540,1402923465040,0,0,0,3,0,0,0
1402923465040,1402923465540,0,0,0,2,0,0,1
1402923465540,1402923466040,0,1,0,0,0,0,0
1402923466040,1402923466540,0,1,0,0,0,0,4
1402923466540,1402923467040,0,0,0,3,0,0,0
1402923467040,1402923467540,1,0,0,0,0,0,1
1402923467540,1402923468040,3,0,0,0,0,0,2
1402923468040,1402923468540,4,0,0,0,0,0,1
1402923468540,1402923469040,3,0,0,0,0,1,0
1402923469040,1402923469540,3,0,0,0,0,1,0
1402923469540,1402923470040,3,0,0,0,0,0,0
1402923470040,1402923470540,2,0,0,0,0,0,1
1402923470540,1402923471040,0,0,0,0,0,0,3
1402923471040,1402923471540,0,1,0,0,0,0,2
1402923471540,1402923472040,0,3,0,0,0,0,0
1402923472040,1402923472540,0,0,0,0,0,0,1
1402923472540,1402923473040,1,0,0,0,0,0,0
1402923473040,1402923473540,5,0,0,0,0,0,0
1402923473540,1402923474040,4,0,0,0,0,0,0
1402923474040,1402923474540,4,0,0,0,0,0,0
1402923474540,1402923475040,2,0,0,0,0,0,0
1402923475040,1402923475540,3,0,0,0,0,0,0
1402923475540,1402923476040,2,0,0,0,0,0,0
1402923476040,1402923476540,1,0,0,2,0,0,1
1402923476540,1402923477040,0,0,0,8,0,0,3
1402923477040,1402923477540,0,0,0,2,0,0,1
1402923477540,1402923478040,0,1,0,0,0,0,1
1402923478040,1402923478540,0,0,0,1,0,0,2
1402923478540,1402923479040,0,0,0,4,0,0,2
1402923479040,1402923479540,1,0,0,0,0,0,0
1402923479540,1402923480040,0,1,0,0,0,0,3
1402923480040,1402923480540,0,0,0,2,0,0,0
1402923480540,1402923481040,0,0,0,0,0,0,1
1402923481040,1402923481540,1,0,0,2,0,0,1
1402923481540,1402923482040,0,0,0,3,0,0,0
1402923482040,1402923482540,0,0,0,11,0,0,0
1402923482540,1402923483040,0,0,0,2,0,0,1
1402923483040,1402923483540,0,0,0,0,0,0,0
1402923483540,1402923484040,1,0,0,2,0,0,0
1402923484040,1402923484540,1,0,0,1,0,0,0
1402923484540,1402923485040,0,0,0,0,0,0,1
1402923485040,1402923485540,0,0,0,2,0,0,1
1402923485540,1402923486040,0,0,0,5,0,0,1
1402923486040,1402923486540,0,0,0,9,0,0,0
1402923486540,1402923487040,0,0,0,1,0,0,3
1402923487040,1402923487540,0,0,0,0,0,0,2
1402923487540,1402923488040,1,0,0,0,0,0,0
1402923488040,1402923488540,0,0,0,3,0,0,0
1402923488540,1402923489040,1,0,0,0,0,0,0
1402923489040,1402923489540,0,0,0,2,0,0,0
1402923489540,1402923490040,0,0,0,12,0,0,0
1402923490040,1402923490540,0,0,0,10,0,0,0
1402923490540,1402923491040,0,1,0,1,0,0,0
1402923491040,1402923491540,0,0,0,0,0,0,0
1402923491540,1402923492040,1,0,1,0,0,0,0
1402923492040,1402923492540,0,0,0,0,0,0,0
1402923492540,1402923493040,0,0,0,0,0,0,0
1402923493040,1402923493540,0,0,0,0,0,0,0
1402923493540,1402923494040,0,0,0,0,0,0,0
1402923494040,1402923494540,1,0,0,0,0,0,0
