start,end,keyDownNormal,keyDownDel,keyDownCtrl,keyDownNav,mouseDown,fixationSource,fixationTarget
1402652040406,1402652040906,4,0,0,0,0,0,0
1402652040906,1402652041406,4,0,0,0,0,0,0
1402652041406,1402652041906,0,0,0,0,0,0,0
1402652041906,1402652042406,0,0,0,0,0,0,1
1402652042406,1402652042906,0,0,0,0,0,0,1
1402652042906,1402652043406,0,0,0,0,1,0,1
1402652043406,1402652043906,2,2,0,0,0,0,0
1402652043906,1402652044406,2,0,0,0,0,1,1
1402652044406,1402652044906,0,1,0,0,0,1,0
1402652044906,1402652045406,0,6,0,0,0,0,2
1402652045406,1402652045906,0,1,0,0,0,0,0
1402652045906,1402652046406,0,1,0,0,0,0,2
1402652046406,1402652046906,0,0,0,0,0,0,2
1402652046906,1402652047406,0,0,0,0,1,1,0
1402652047406,1402652047906,0,0,0,0,1,2,0
1402652047906,1402652048406,0,0,0,0,0,1,0
1402652048406,1402652048906,0,0,0,0,1,0,1
1402652048906,1402652049406,2,0,0,0,0,0,1
1402652049406,1402652049906,2,0,0,0,0,0,2
1402652049906,1402652050406,4,0,0,0,0,0,0
1402652050406,1402652050906,6,0,0,0,0,0,1
1402652050906,1402652051406,2,0,0,0,0,0,1
1402652051406,1402652051906,1,0,0,0,0,0,2
1402652051906,1402652052406,0,0,0,0,1,0,0
1402652052406,1402652052906,0,0,0,0,1,0,1
1402652052906,1402652053406,0,0,0,0,0,0,1
1402652053406,1402652053906,1,0,0,0,0,0,0
1402652053906,1402652054406,0,0,0,0,0,0,1
1402652054406,1402652054906,0,0,0,0,1,0,0
1402652054906,1402652055406,0,0,0,0,0,0,1
1402652055406,1402652055906,0,0,0,0,0,0,1
1402652055906,1402652056406,0,1,0,1,0,0,0
1402652056406,1402652056906,0,1,0,0,0,0,2
1402652056906,1402652057406,0,0,0,0,0,0,1
1402652057406,1402652057906,0,0,0,0,0,0,1
1402652057906,1402652058406,0,0,0,0,1,0,1
1402652058406,1402652058906,0,0,0,0,0,0,0
1402652058906,1402652059406,0,0,0,0,0,0,1
1402652059406,1402652059906,0,0,0,0,0,0,0
1402652059906,1402652060406,0,0,0,0,1,0,0
1402652060406,1402652060906,1,0,0,0,0,0,0
1402652060906,1402652061406,1,2,0,0,0,0,0
1402652061406,1402652061906,0,0,0,0,0,0,0
1402652061906,1402652062406,0,0,0,0,0,0,1
1402652062406,1402652062906,0,0,0,0,1,0,1
1402652062906,1402652063406,3,0,0,0,0,0,0
1402652063406,1402652063906,5,0,0,0,0,0,0
1402652063906,1402652064406,5,0,0,0,0,1,1
1402652064406,1402652064906,5,0,0,0,0,2,0
1402652064906,1402652065406,5,0,0,0,0,0,0
1402652065406,1402652065906,1,0,0,0,0,0,2
1402652065906,1402652066406,2,0,0,0,0,0,1
1402652066406,1402652066906,2,0,0,0,0,0,2
1402652066906,1402652067406,2,0,0,0,0,0,1
1402652067406,1402652067906,2,0,0,0,0,0,1
1402652067906,1402652068406,2,1,0,0,0,3,0
1402652068406,1402652068906,0,1,0,0,0,1,0
1402652068906,1402652069406,0,13,0,0,0,0,1
1402652069406,1402652069906,0,6,0,0,0,0,1
1402652069906,1402652070406,0,1,0,0,0,0,1
1402652070406,1402652070906,0,3,0,0,0,0,0
1402652070906,1402652071406,0,3,0,0,0,0,0
1402652071406,1402652071906,0,0,0,0,0,0,0
1402652071906,1402652072406,1,0,0,0,0,0,0
1402652072406,1402652072906,6,0,0,0,0,0,1
1402652072906,1402652073406,4,0,0,0,0,0,1
1402652073406,1402652073906,2,0,0,0,0,0,0
1402652073906,1402652074406,5,0,0,0,0,0,1
1402652074406,1402652074906,5,0,0,0,0,0,2
1402652074906,1402652075406,6,0,0,0,0,0,1
1402652075406,1402652075906,1,2,0,0,0,0,0
1402652075906,1402652076406,0,0,0,0,0,0,1
1402652076406,1402652076906,0,0,0,0,0,0,0
1402652076906,1402652077406,0,0,0,0,0,0,0
1402652077406,1402652077906,0,0,0,0,1,0,0
1402652077906,1402652078406,0,0,0,1,0,0,1
1402652078406,1402652078906,0,0,0,0,0,0,2
1402652078906,1402652079406,0,0,0,0,1,0,0
1402652079406,1402652079906,0,0,0,0,0,0,0
1402652079906,1402652080406,0,0,0,0,1,0,0
1402652080406,1402652080906,0,0,0,0,1,0,0
1402652080906,1402652081406,0,0,0,0,0,0,0
1402652081406,1402652081906,0,1,0,0,0,0,0
1402652081906,1402652082406,0,0,0,0,0,0,1
1402652082406,1402652082906,0,0,0,0,0,0,2
1402652082906,1402652083406,0,0,0,0,1,0,2
1402652083406,1402652083906,0,0,0,0,0,0,0
1402652083906,1402652084406,0,0,0,0,0,0,0
1402652084406,1402652084906,0,0,0,0,0,0,1
1402652084906,1402652085406,0,0,0,0,1,0,0
1402652085406,1402652085906,0,0,0,0,0,0,1
1402652085906,1402652086406,0,0,0,0,1,0,0
1402652086406,1402652086906,3,0,0,0,0,0,0
1402652086906,1402652087406,0,0,0,0,0,0,2
1402652087406,1402652087906,0,0,0,0,0,0,1
1402652087906,1402652088406,0,0,0,0,1,1,0
1402652088406,1402652088906,0,0,0,0,1,0,1
1402652088906,1402652089406,0,0,0,0,0,0,2
1402652089406,1402652089906,1,1,0,0,0,0,0
1402652089906,1402652090406,4,0,0,0,0,0,0
1402652090406,1402652090906,2,1,0,0,0,0,1
1402652090906,1402652091406,0,2,0,0,0,0,0
1402652091406,1402652091906,0,3,0,0,0,0,0
1402652091906,1402652092406,2,0,0,0,0,0,0
1402652092406,1402652092906,5,0,0,0,0,0,1
1402652092906,1402652093406,2,0,0,0,0,0,1
1402652093406,1402652093906,0,0,0,0,0,0,2
1402652093906,1402652094406,0,0,0,0,0,0,1
1402652094406,1402652094906,0,0,0,0,0,0,0
1402652094906,1402652095406,0,0,0,0,1,0,1
1402652095406,1402652095906,0,0,0,0,0,0,0
1402652095906,1402652096406,0,0,0,0,0,0,2
1402652096406,1402652096906,0,2,0,0,0,0,0
1402652096906,1402652097406,0,0,0,0,0,0,0
1402652097406,1402652097906,0,1,0,1,0,0,1
1402652097906,1402652098406,0,0,0,0,0,1,1
1402652098406,1402652098906,0,0,0,0,0,2,0
1402652098906,1402652099406,0,0,0,0,0,1,1
1402652099406,1402652099906,0,0,0,0,0,0,0
1402652099906,1402652100406,2,0,0,0,1,0,0
1402652100406,1402652100906,3,0,0,0,0,0,0
1402652100906,1402652101406,3,0,0,1,0,0,1
1402652101406,1402652101906,0,0,0,3,0,0,1
1402652101906,1402652102406,0,0,0,5,0,0,0
1402652102406,1402652102906,4,0,0,1,0,0,1
1402652102906,1402652103406,1,1,0,0,0,0,1
1402652103406,1402652103906,0,6,0,0,0,0,1
1402652103906,1402652104406,0,3,0,0,0,0,0
1402652104406,1402652104906,0,1,0,0,0,0,1
1402652104906,1402652105406,0,0,0,0,0,0,1
1402652105406,1402652105906,0,0,0,0,0,0,0
1402652105906,1402652106406,0,0,0,0,1,0,1
1402652106406,1402652106906,1,0,0,0,0,0,1
1402652106906,1402652107406,1,0,0,0,0,0,0
1402652107406,1402652107906,1,1,0,0,0,0,0
1402652107906,1402652108406,2,1,0,0,0,0,0
1402652108406,1402652108906,0,0,0,1,0,0,1
1402652108906,1402652109406,0,0,0,6,0,0,1
1402652109406,1402652109906,0,0,0,3,0,0,0
1402652109906,1402652110406,0,1,0,1,0,0,1
1402652110406,1402652110906,1,0,0,1,0,2,0
1402652110906,1402652111406,4,0,0,0,0,0,0
1402652111406,1402652111906,5,0,0,0,0,0,1
1402652111906,1402652112406,0,2,0,0,0,0,0
1402652112406,1402652112906,0,1,0,0,0,0,0
1402652112906,1402652113406,0,1,0,1,0,0,1
1402652113406,1402652113906,0,0,0,3,0,0,1
1402652113906,1402652114406,0,0,0,2,0,0,0
1402652114406,1402652114906,2,0,0,1,0,0,1
1402652114906,1402652115406,2,0,0,0,0,0,1
1402652115406,1402652115906,0,0,0,1,0,0,2
1402652115906,1402652116406,0,0,0,1,0,1,0
1402652116406,1402652116906,0,0,0,0,0,3,0
1402652116906,1402652117406,0,0,0,0,0,1,1
1402652117406,1402652117906,0,0,0,0,0,0,0
1402652117906,1402652118406,0,0,0,0,0,0,0
1402652118406,1402652118906,0,0,0,0,1,0,0
1402652118906,1402652119406,0,0,0,1,0,0,0
1402652119406,1402652119906,0,0,0,1,0,0,0
1402652119906,1402652120406,2,0,0,0,0,0,1
1402652120406,1402652120906,0,1,0,0,0,0,1
1402652120906,1402652121406,0,2,0,1,0,0,0
1402652121406,1402652121906,0,0,0,2,0,0,1
1402652121906,1402652122406,0,0,0,4,0,0,1
1402652122406,1402652122906,1,0,0,0,0,0,1
1402652122906,1402652123406,1,1,0,0,0,0,1
1402652123406,1402652123906,0,2,0,0,0,0,0
1402652123906,1402652124406,0,0,0,1,0,0,0
1402652124406,1402652124906,0,0,0,2,0,0,1
1402652124906,1402652125406,0,0,0,3,0,0,1
1402652125406,1402652125906,1,0,0,1,0,0,1
1402652125906,1402652126406,5,0,0,0,0,1,0
1402652126406,1402652126906,2,0,0,0,0,2,0
1402652126906,1402652127406,1,0,0,0,0,1,1
1402652127406,1402652127906,0,2,0,0,0,0,1
1402652127906,1402652128406,0,4,0,0,0,0,0
1402652128406,1402652128906,0,3,0,0,0,0,0
1402652128906,1402652129406,0,1,0,1,0,0,1
1402652129406,1402652129906,0,0,0,4,0,0,1
1402652129906,1402652130406,0,0,0,13,0,0,1
1402652130406,1402652130906,0,0,0,1,0,0,1
1402652130906,1402652131406,1,1,0,0,0,2,0
1402652131406,1402652131906,4,0,0,0,0,1,0
1402652131906,1402652132406,3,0,0,0,0,0,1
1402652132406,1402652132906,0,1,0,0,0,0,1
1402652132906,1402652133406,0,11,0,0,0,1,0
1402652133406,1402652133906,0,2,0,0,0,1,1
1402652133906,1402652134406,0,2,0,0,0,0,0
1402652134406,1402652134906,2,0,0,0,0,0,0
1402652134906,1402652135406,4,0,0,0,0,0,0
1402652135406,1402652135906,4,0,0,0,0,0,1
1402652135906,1402652136406,6,0,0,0,0,0,1
1402652136406,1402652136906,4,0,0,0,0,0,0
1402652136906,1402652137406,0,1,0,0,0,0,1
1402652137406,1402652137906,0,2,0,0,0,0,0
1402652137906,1402652138406,0,0,0,1,0,0,2
1402652138406,1402652138906,0,0,0,11,0,0,0
1402652138906,1402652139406,0,1,0,0,0,0,0
1402652139406,1402652139906,0,0,0,1,0,0,2
1402652139906,1402652140406,0,0,0,5,0,0,0
1402652140406,1402652140906,0,0,0,2,0,0,0
1402652140906,1402652141406,3,0,0,0,0,0,0
1402652141406,1402652141906,4,0,0,0,0,0,1
1402652141906,1402652142406,6,0,0,0,0,0,1
1402652142406,1402652142906,3,0,0,0,0,0,0
1402652142906,1402652143406,0,0,0,0,0,0,1
1402652143406,1402652143906,0,0,0,0,0,0,0
1402652143906,1402652144406,0,0,0,0,0,0,0
1402652144406,1402652144906,0,0,0,0,1,0,1
1402652144906,1402652145406,0,0,0,0,0,0,0
1402652145406,1402652145906,0,1,0,0,0,0,2
1402652145906,1402652146406,0,1,0,1,0,0,0
1402652146406,1402652146906,0,0,0,0,0,0,1
1402652146906,1402652147406,0,0,0,0,0,0,2
1402652147406,1402652147906,0,0,0,0,0,0,1
1402652147906,1402652148406,0,0,0,0,0,0,2
1402652148406,1402652148906,0,0,0,0,0,0,1
1402652148906,1402652149406,0,0,0,0,0,0,2
1402652149406,1402652149906,0,0,0,0,0,0,1
1402652149906,1402652150406,0,0,0,0,1,0,2
1402652150406,1402652150906,0,0,0,0,0,0,2
1402652150906,1402652151406,0,0,0,0,1,0,1
1402652151406,1402652151906,0,0,0,0,0,0,1
1402652151906,1402652152406,0,0,0,0,0,0,0
1402652152406,1402652152906,0,0,0,0,1,0,2
1402652152906,1402652153406,0,0,0,0,1,0,2
1402652153406,1402652153906,0,0,0,0,0,0,2
1402652153906,1402652154406,0,0,0,0,0,0,2
1402652154406,1402652154906,0,0,0,0,0,0,1
1402652154906,1402652155406,0,0,0,0,1,0,1
1402652155406,1402652155906,0,0,0,0,1,0,2
1402652155906,1402652156406,0,0,0,0,0,1,0
1402652156406,1402652156906,0,0,0,0,1,0,1
1402652156906,1402652157406,0,0,0,0,0,0,0
1402652157406,1402652157906,0,0,0,0,1,0,0
1402652157906,1402652158406,0,0,0,0,0,0,0
1402652158406,1402652158906,3,0,0,0,0,0,0
1402652158906,1402652159406,0,0,0,0,0,0,1
1402652159406,1402652159906,0,0,0,0,0,0,2
1402652159906,1402652160406,0,0,0,0,0,0,0
1402652160406,1402652160906,0,0,0,0,0,0,0
1402652160906,1402652161406,1,0,0,0,1,0,0
1402652161406,1402652161906,2,0,0,0,0,0,1
1402652161906,1402652162406,0,0,0,1,0,0,1
1402652162406,1402652162906,1,0,0,3,0,0,0
1402652162906,1402652163406,0,3,0,0,0,0,2
1402652163406,1402652163906,0,2,0,0,0,0,1
1402652163906,1402652164406,0,0,0,0,0,0,2
1402652164406,1402652164906,0,0,0,0,0,0,1
1402652164906,1402652165406,0,0,0,0,1,0,1
1402652165406,1402652165906,0,0,0,0,1,0,1
1402652165906,1402652166406,0,0,0,0,1,0,2
1402652166406,1402652166906,0,0,0,0,1,0,1
1402652166906,1402652167406,0,0,0,0,2,0,0
1402652167406,1402652167906,0,0,0,0,0,0,1
1402652167906,1402652168406,0,0,0,0,1,0,1
1402652168406,1402652168906,0,0,0,0,1,0,1
1402652168906,1402652169406,0,0,0,0,0,0,0
1402652169406,1402652169906,0,0,0,2,0,0,0
1402652169906,1402652170406,3,0,0,0,0,0,0
1402652170406,1402652170906,2,0,0,0,0,0,2
1402652170906,1402652171406,0,4,0,0,0,0,0
1402652171406,1402652171906,0,1,0,0,0,0,1
1402652171906,1402652172406,0,0,0,0,0,0,1
1402652172406,1402652172906,0,0,0,0,0,0,2
1402652172906,1402652173406,0,0,0,0,0,0,1
1402652173406,1402652173906,0,0,0,0,1,0,1
1402652173906,1402652174406,0,0,0,0,0,0,1
1402652174406,1402652174906,0,0,0,0,0,0,0
1402652174906,1402652175406,0,0,0,0,0,0,2
1402652175406,1402652175906,0,0,0,0,0,0,1
1402652175906,1402652176406,0,0,0,0,0,0,2
1402652176406,1402652176906,0,0,0,0,0,0,1
1402652176906,1402652177406,0,0,0,0,0,0,1
1402652177406,1402652177906,0,0,0,0,0,0,2
1402652177906,1402652178406,0,0,0,0,0,0,2
1402652178406,1402652178906,0,0,0,0,0,0,1
1402652178906,1402652179406,0,0,0,0,0,0,0
1402652179406,1402652179906,0,0,0,0,1,2,0
1402652179906,1402652180406,0,0,0,0,0,0,0
1402652180406,1402652180906,0,0,0,0,0,0,0
1402652180906,1402652181406,0,0,0,0,0,0,0
1402652181406,1402652181906,0,0,0,0,0,0,2
1402652181906,1402652182406,0,0,0,0,0,0,2
1402652182406,1402652182906,0,0,0,0,0,0,2
1402652182906,1402652183406,0,0,0,0,0,0,2
1402652183406,1402652183906,0,0,0,0,0,1,1
1402652183906,1402652184406,0,0,0,0,0,1,0
1402652184406,1402652184906,0,0,0,0,0,0,1
1402652184906,1402652185406,0,0,0,0,0,0,3
1402652185406,1402652185906,0,0,0,0,0,0,2
1402652185906,1402652186406,0,0,0,0,0,0,2
1402652186406,1402652186906,0,0,0,0,0,0,1
1402652186906,1402652187406,0,0,0,0,0,0,2
1402652187406,1402652187906,0,0,0,0,1,0,3
1402652187906,1402652188406,0,0,0,0,0,0,2
1402652188406,1402652188906,0,0,0,0,0,0,0
1402652188906,1402652189406,0,0,0,0,1,0,0
1402652189406,1402652189906,0,0,0,0,0,0,0
1402652189906,1402652190406,0,0,0,0,0,0,1
1402652190406,1402652190906,0,0,0,0,0,0,2
1402652190906,1402652191406,0,0,0,0,0,0,0
1402652191406,1402652191906,0,0,0,0,0,0,2
1402652191906,1402652192406,0,0,0,0,0,0,1
1402652192406,1402652192906,0,0,0,0,0,0,1
1402652192906,1402652193406,0,0,0,0,0,0,2
1402652193406,1402652193906,0,0,0,0,0,0,2
1402652193906,1402652194406,0,0,0,0,0,0,2
1402652194406,1402652194906,0,0,0,0,0,0,1
1402652194906,1402652195406,0,0,0,0,0,0,0
1402652195406,1402652195906,0,0,0,0,0,0,0
1402652195906,1402652196406,0,0,0,0,0,0,0
1402652196406,1402652196906,0,0,0,0,0,0,0
1402652196906,1402652197406,0,0,0,0,0,0,0
1402652197406,1402652197906,0,0,0,0,0,0,0
1402652197906,1402652198406,0,0,0,0,1,0,0
1402652198406,1402652198906,0,0,0,0,0,0,2
1402652198906,1402652199406,0,0,0,0,0,0,0
1402652199406,1402652199906,0,0,0,0,0,0,1
1402652199906,1402652200406,0,0,0,0,0,1,1
1402652200406,1402652200906,0,0,0,0,0,0,0
1402652200906,1402652201406,0,0,0,0,0,2,0
1402652201406,1402652201906,0,0,0,0,0,0,1
1402652201906,1402652202406,0,0,0,0,0,0,0
1402652202406,1402652202906,0,0,0,0,0,0,0
1402652202906,1402652203406,0,0,0,0,0,0,0
1402652203406,1402652203906,0,0,0,0,0,0,0
1402652203906,1402652204406,0,0,0,0,0,0,0
1402652204406,1402652204906,0,0,0,0,0,0,1
1402652204906,1402652205406,0,0,0,0,0,1,0
1402652205406,1402652205906,0,0,0,0,0,0,0
1402652205906,1402652206406,0,0,0,0,0,1,0
1402652206406,1402652206906,0,0,0,0,0,0,0
1402652206906,1402652207406,0,0,0,0,0,0,1
1402652207406,1402652207906,0,0,0,0,0,0,0
1402652207906,1402652208406,0,0,0,0,0,1,1
1402652208406,1402652208906,0,0,0,0,0,1,0
1402652208906,1402652209406,0,0,0,0,0,0,1
1402652209406,1402652209906,0,0,0,0,0,0,2
1402652209906,1402652210406,0,0,0,0,0,0,1
1402652210406,1402652210906,0,0,0,0,0,0,1
1402652210906,1402652211406,0,0,0,0,0,1,0
1402652211406,1402652211906,0,0,0,0,0,1,0
1402652211906,1402652212406,0,0,0,0,0,2,0
1402652212406,1402652212906,0,0,0,0,0,0,3
1402652212906,1402652213406,0,0,0,0,0,0,2
1402652213406,1402652213906,0,0,0,0,0,0,1
1402652213906,1402652214406,0,0,0,0,0,0,1
1402652214406,1402652214906,0,0,0,0,0,0,1
1402652214906,1402652215406,0,0,0,0,0,0,2
1402652215406,1402652215906,0,0,0,0,1,0,0
1402652215906,1402652216406,0,0,0,0,0,0,1
1402652216406,1402652216906,0,0,0,0,0,0,1
1402652216906,1402652217406,0,0,0,0,1,0,0
1402652217406,1402652217906,0,0,0,0,0,0,0
1402652217906,1402652218406,0,0,0,1,0,0,0
1402652218406,1402652218906,0,1,0,0,0,0,0
1402652218906,1402652219406,0,0,0,0,0,0,2
1402652219406,1402652219906,0,0,0,0,0,2,0
1402652219906,1402652220406,0,0,0,0,0,0,0
1402652220406,1402652220906,0,0,0,0,0,0,0
1402652220906,1402652221406,0,0,0,0,0,0,2
1402652221406,1402652221906,0,0,0,0,0,0,1
1402652221906,1402652222406,0,0,0,0,0,0,1
1402652222406,1402652222906,0,0,0,0,0,0,0
1402652222906,1402652223406,0,0,0,0,0,0,0
1402652223406,1402652223906,0,0,0,0,0,0,0
1402652223906,1402652224406,0,0,0,0,0,0,1
1402652224406,1402652224906,0,0,0,0,0,0,0
1402652224906,1402652225406,0,0,0,0,0,0,0
1402652225406,1402652225906,0,0,0,0,0,0,0
1402652225906,1402652226406,0,0,0,0,0,0,1
1402652226406,1402652226906,0,0,0,0,0,0,1
1402652226906,1402652227406,0,0,0,0,0,0,0
1402652227406,1402652227906,0,0,0,0,0,0,0
1402652227906,1402652228406,0,0,0,0,1,0,0
1402652228406,1402652228906,0,0,0,0,0,0,1
1402652228906,1402652229406,0,0,0,0,0,0,1
1402652229406,1402652229906,0,0,0,0,0,0,0
1402652229906,1402652230406,0,0,0,0,0,0,0
1402652230406,1402652230906,0,0,0,0,0,0,3
1402652230906,1402652231406,0,0,0,0,0,0,1
1402652231406,1402652231906,0,0,0,0,0,0,2
1402652231906,1402652232406,0,0,0,0,0,0,1
1402652232406,1402652232906,0,0,0,0,0,0,0
1402652232906,1402652233406,0,0,0,0,0,0,1
1402652233406,1402652233906,0,0,0,0,0,0,1
1402652233906,1402652234406,0,0,0,0,0,0,0
1402652234406,1402652234906,0,0,0,0,0,1,0
1402652234906,1402652235406,0,0,0,0,0,0,0
1402652235406,1402652235906,0,0,0,0,0,0,0
1402652235906,1402652236406,0,0,0,0,0,0,0
1402652236406,1402652236906,0,0,0,0,0,0,0
1402652236906,1402652237406,0,0,0,0,0,0,0
1402652237406,1402652237906,0,0,0,0,0,0,0
1402652237906,1402652238406,0,0,0,0,0,0,1
1402652238406,1402652238906,0,0,0,0,0,0,0
1402652238906,1402652239406,0,0,0,0,1,0,0
1402652239406,1402652239906,0,0,0,0,0,0,0
1402652239906,1402652240406,0,0,0,0,1,0,0
1402652240406,1402652240906,0,0,0,0,1,0,0
1402652240906,1402652241406,0,1,0,0,0,0,0
1402652241406,1402652241906,4,0,0,0,0,0,0
1402652241906,1402652242406,4,0,0,0,0,0,0
1402652242406,1402652242906,1,3,0,0,0,0,0
1402652242906,1402652243406,0,2,0,0,0,0,1
1402652243406,1402652243906,0,3,0,0,0,0,0
1402652243906,1402652244406,0,1,0,0,0,0,0
1402652244406,1402652244906,0,0,0,0,0,0,1
1402652244906,1402652245406,0,0,0,0,0,0,0
1402652245406,1402652245906,0,0,0,0,1,0,1
1402652245906,1402652246406,0,0,0,0,0,0,2
1402652246406,1402652246906,0,0,0,0,0,0,1
1402652246906,1402652247406,0,0,0,0,0,0,0
1402652247406,1402652247906,0,0,0,0,0,0,1
1402652247906,1402652248406,0,0,0,0,0,0,0
1402652248406,1402652248906,0,0,0,0,0,0,3
1402652248906,1402652249406,0,0,0,0,0,0,1
1402652249406,1402652249906,0,0,0,0,0,0,2
1402652249906,1402652250406,0,0,0,0,0,0,2
1402652250406,1402652250906,0,0,0,0,0,0,1
1402652250906,1402652251406,0,0,0,0,0,0,1
1402652251406,1402652251906,0,0,0,0,0,0,1
1402652251906,1402652252406,0,0,0,0,1,0,0
1402652252406,1402652252906,0,0,0,0,0,0,0
1402652252906,1402652253406,0,0,0,0,0,0,0
1402652253406,1402652253906,0,0,0,0,0,0,2
1402652253906,1402652254406,1,0,0,0,1,0,0
1402652254406,1402652254906,2,0,0,0,0,0,0
1402652254906,1402652255406,5,0,0,0,0,0,0
1402652255406,1402652255906,6,0,0,0,0,0,0
1402652255906,1402652256406,3,2,0,0,0,0,0
1402652256406,1402652256906,0,3,0,0,0,0,1
1402652256906,1402652257406,0,1,0,0,0,0,0
1402652257406,1402652257906,0,0,0,0,0,0,1
1402652257906,1402652258406,0,0,0,0,0,0,2
1402652258406,1402652258906,1,0,0,0,0,0,1
1402652258906,1402652259406,1,0,0,0,0,0,1
1402652259406,1402652259906,0,0,0,0,0,0,0
1402652259906,1402652260406,0,0,0,0,0,0,0
1402652260406,1402652260906,3,0,0,0,0,0,0
1402652260906,1402652261406,1,0,0,0,0,0,0
1402652261406,1402652261906,2,0,0,0,0,0,0
1402652261906,1402652262406,2,0,0,0,0,0,0
1402652262406,1402652262906,0,1,0,0,0,0,1
1402652262906,1402652263406,1,0,0,2,0,0,1
1402652263406,1402652263906,0,0,0,3,0,0,1
1402652263906,1402652264406,0,0,0,2,0,0,0
1402652264406,1402652264906,4,0,0,0,0,0,0
1402652264906,1402652265406,0,1,0,0,0,0,1
1402652265406,1402652265906,0,2,0,1,0,0,1
1402652265906,1402652266406,0,0,0,3,0,0,1
1402652266406,1402652266906,0,0,0,2,0,0,0
1402652266906,1402652267406,2,0,0,0,0,0,1
1402652267406,1402652267906,1,0,0,0,0,0,1
1402652267906,1402652268406,0,0,0,0,0,0,0
1402652268406,1402652268906,0,0,0,0,0,0,0
1402652268906,1402652269406,0,0,0,0,0,0,0
1402652269406,1402652269906,0,0,0,0,0,0,0
1402652269906,1402652270406,0,0,0,0,0,0,1
1402652270406,1402652270906,0,0,0,0,0,0,2
1402652270906,1402652271406,0,0,0,0,0,0,2
1402652271406,1402652271906,1,0,0,0,0,0,0
1402652271906,1402652272406,0,0,0,0,0,0,1
1402652272406,1402652272906,0,0,0,0,0,0,1
1402652272906,1402652273406,0,0,0,0,0,0,2
1402652273406,1402652273906,0,0,0,0,0,0,1
1402652273906,1402652274406,0,0,0,0,0,0,1
1402652274406,1402652274906,0,0,0,0,0,0,0
1402652274906,1402652275406,0,0,0,0,1,0,1
1402652275406,1402652275906,3,0,0,0,0,1,0
1402652275906,1402652276406,0,0,0,0,0,1,0
1402652276406,1402652276906,4,0,0,0,0,0,1
1402652276906,1402652277406,2,0,0,0,0,0,1
1402652277406,1402652277906,0,0,0,0,0,0,1
1402652277906,1402652278406,0,0,0,0,0,0,1
1402652278406,1402652278906,0,0,0,0,0,0,1
1402652278906,1402652279406,0,0,0,0,1,0,1
1402652279406,1402652279906,0,0,0,0,0,0,1
1402652279906,1402652280406,0,0,0,0,0,0,0
1402652280406,1402652280906,0,1,0,0,0,0,0
1402652280906,1402652281406,0,1,0,0,0,0,0
1402652281406,1402652281906,0,0,0,2,0,0,1
1402652281906,1402652282406,5,0,0,0,0,0,1
1402652282406,1402652282906,2,0,0,0,0,0,1
1402652282906,1402652283406,0,2,0,0,0,0,0
1402652283406,1402652283906,5,0,0,0,0,1,1
1402652283906,1402652284406,6,0,0,0,0,0,0
1402652284406,1402652284906,5,0,0,0,0,0,0
1402652284906,1402652285406,1,1,0,0,0,2,0
1402652285406,1402652285906,0,2,0,0,0,1,0
1402652285906,1402652286406,0,4,0,0,0,0,1
1402652286406,1402652286906,0,0,0,0,0,1,0
1402652286906,1402652287406,1,0,0,0,0,0,0
1402652287406,1402652287906,0,0,0,0,0,0,1
1402652287906,1402652288406,0,0,0,0,0,0,2
1402652288406,1402652288906,1,0,0,0,0,0,1
1402652288906,1402652289406,0,0,0,0,0,0,0
1402652289406,1402652289906,2,0,0,0,0,0,0
1402652289906,1402652290406,4,0,0,0,0,0,0
1402652290406,1402652290906,3,0,0,0,0,0,2
1402652290906,1402652291406,0,0,0,0,0,0,1
1402652291406,1402652291906,0,0,0,0,0,0,1
1402652291906,1402652292406,0,0,0,0,1,0,0
1402652292406,1402652292906,1,0,0,0,0,0,0
1402652292906,1402652293406,0,0,0,0,0,0,2
1402652293406,1402652293906,0,0,0,0,1,0,1
1402652293906,1402652294406,2,0,0,0,0,0,1
1402652294406,1402652294906,0,0,0,0,0,0,1
1402652294906,1402652295406,0,0,0,0,1,0,1
1402652295406,1402652295906,0,0,0,0,0,0,0
1402652295906,1402652296406,1,0,0,0,0,0,2
1402652296406,1402652296906,0,0,0,0,0,0,1
1402652296906,1402652297406,0,0,0,1,0,0,2
1402652297406,1402652297906,0,1,0,0,0,0,1
1402652297906,1402652298406,0,1,0,0,0,0,2
1402652298406,1402652298906,0,1,0,0,0,0,1
1402652298906,1402652299406,0,1,0,0,0,0,0
1402652299406,1402652299906,0,0,0,0,0,0,2
1402652299906,1402652300406,0,0,0,1,0,2,0
1402652300406,1402652300906,0,0,0,7,0,1,0
1402652300906,1402652301406,0,0,0,1,0,0,2
1402652301406,1402652301906,0,0,0,7,0,0,1
1402652301906,1402652302406,0,0,0,1,0,0,1
1402652302406,1402652302906,0,0,0,0,0,0,2
1402652302906,1402652303406,0,0,0,0,0,0,1
1402652303406,1402652303906,0,0,0,0,0,0,1
1402652303906,1402652304406,0,0,0,0,1,0,1
1402652304406,1402652304906,0,0,0,0,0,3,0
1402652304906,1402652305406,0,0,0,1,0,0,1
1402652305406,1402652305906,0,0,0,0,0,0,1
1402652305906,1402652306406,3,0,0,0,0,0,0
1402652306406,1402652306906,6,0,0,0,0,0,0
1402652306906,1402652307406,0,2,0,0,0,0,0
1402652307406,1402652307906,0,4,0,0,0,0,0
1402652307906,1402652308406,2,1,0,0,0,0,0
